game_id,team,season,win,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
S23G01N138,부산KT,2013-2014,0,-1.5056648655832434,-0.16290181822361322,-0.01023629246392023,-1.1811592576930718,-1.4763037023138548,0.7960720660616991,-1.0547693899771704,-0.05585167754878277,-0.7928225465838518,-0.6072738335308627,-1.3831092430707566,0.70251711340853,0.6894887309058879,-0.39862515511651087
S23G01N145,부산KT,2013-2014,1,0.29844607970923914,0.39831890462454356,0.5722770883053269,-0.8250432580712742,-2.859272520785503,-1.03501240399597,-0.3013194541597183,0.2878563619873059,-1.747964092536291,-0.8556210396963132,0.5503205943960661,0.021184971039720106,-0.7821213236858899,-0.48233162766283627
S23G01N150,부산KT,2013-2014,1,0.9304977305430492,-0.6573865049519312,-0.10009626821030923,0.42998675744860093,-1.770287818987688,1.8237185096618964,0.26804126682129875,-1.3519102511079222,-0.5545330867696963,-0.10567860977893255,-2.154775359580762,0.5919823452050715,0.22484424170567277,-0.010777943834862358
S23G01N156,부산KT,2013-2014,1,0.4168187370750792,2.431929400100563,-0.9183562792608242,0.42547294367395017,1.0937680675975763,2.3304843768580974,0.11697615396138317,0.19947795900843832,-0.5276605321302266,-0.9400207813955329,0.08515817589779677,0.08327237723431774,-0.1014868521748439,0.10376027748161805
S23G01N162,부산KT,2013-2014,0,-1.9440947294529995,-0.32189356954503673,-0.9707871662627592,-1.0316105374805427,0.964484020969371,0.6462070925438099,0.0043319761969411496,-1.6325274713770679,-1.4594999463236256,-0.4505823853639641,-0.949743088085729,1.399432184852386,0.24956281765954821,-0.006462520267775248
S23G01N165,부산KT,2013-2014,1,-0.9605563600910161,1.3371033472485487,-0.08590095706704595,-0.7745692465694163,-0.829066349248785,0.4828307254278207,2.6757362673848393,0.18237025920102595,-1.4889219524351838,-3.1609251274221357,-0.4985077623038319,-0.20706671185086178,-0.1287826457156734,0.2587285098343796
S23G01N170,부산KT,2013-2014,1,2.1138097422233,-1.007143942040148,-0.4852955419549286,0.7894217006808786,-0.12684686604478804,0.6568345943662678,0.15374060404500212,1.3709724526268496,-0.7467712897001528,-2.115913514526066,-0.18639848103986112,-0.10111149945591971,-0.357222012085588,-0.19107108984686152
S23G01N174,부산KT,2013-2014,1,-0.9589711627102572,1.8767199804056325,-0.26672494154164844,0.7083799150441685,-0.8478492864429182,-0.24745910102340962,2.299143049306086,-0.7261726071410024,1.0371188871283483,-1.6943840710765035,-1.2076143420810608,-0.34920051923967244,0.1672355635208135,-0.045185349419493065
S23G01N177,부산KT,2013-2014,1,-0.42040650463101575,-0.43967349167659253,0.16112022436767207,-0.480922304129462,0.7198199415925429,1.558727425557754,2.0672488240821307,0.9886147096344784,-0.7458256056992176,-1.966978924733517,-1.0399393746528534,0.3898059018587175,0.3079140663575487,-0.30674292604074677
S23G01N185,부산KT,2013-2014,0,-1.6021171297250474,0.4709967685040497,-0.3626914491759593,0.5894189696960652,-0.32103169573816454,1.4822136035747424,-0.11060960263913461,1.0748589182060657,0.46589466631552345,0.36028968266890754,-0.8592827536671419,0.8542594234560984,0.15790241324071275,-0.22619253261742195
